participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc,lecture_type,practice_type,group,source_file,parameters_minTasks,parameters_height,parameters_expectedSource
698ce998c9bcb9df4a355d8e,guess-slope-4,14,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,52922,52922,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-4.png,slope = -0.84,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-4,14,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,52922,52922,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-4.png,slope = -0.84,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-4,14,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":8,""keydown"":8,""keyup"":6,""mousemove"":3,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":52,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-5,16,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.06,NA,28369,28369,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-5.png,slope = -0.37,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-5,16,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.01,NA,28369,28369,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-5.png,slope = -0.37,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-5,16,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,28369,28369,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-5.png,slope = -0.37,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-5,16,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":4,""keydown"":6,""keyup"":6,""mousemove"":3,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":26,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-6,15,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.08,NA,31993,31993,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-6.png,slope = 0.29,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-6,15,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,31993,31993,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-6.png,slope = 0.29,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-6,15,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,31993,31993,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-6.png,slope = 0.29,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-6,15,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":6,""keydown"":7,""keyup"":7,""mousemove"":5,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":11,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-7,19,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.07,NA,22761,22761,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-7.png,slope = 0.70,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-7,19,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.01,NA,22761,22761,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-7.png,slope = 0.70,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-7,19,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,22761,22761,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-7.png,slope = 0.70,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
698ce998c9bcb9df4a355d8e,guess-slope-7,19,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":4,""keydown"":4,""keyup"":3,""mousemove"":3,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":24,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-1,22,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.5,NA,9752,9752,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-1.png,"slope = 0.35, correlation = 0.71",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-1,22,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.5,NA,9752,9752,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-1.png,"slope = 0.35, correlation = 0.71",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-1,22,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,9752,9752,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-1.png,"slope = 0.35, correlation = 0.71",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-1,22,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":25,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-2,24,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.6,NA,7942,7942,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-2.png,"slope = 0.35, correlation = 0.57",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-2,24,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.6,NA,7942,7942,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-2.png,"slope = 0.35, correlation = 0.57",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-2,24,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,7942,7942,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-2.png,"slope = 0.35, correlation = 0.57",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-2,24,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":26,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-3,21,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0.19,NA,20551,20551,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-3.png,"slope = 0.35, correlation = 0.30",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-3,21,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.2,NA,20551,20551,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-3.png,"slope = 0.35, correlation = 0.30",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-3,21,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,20551,20551,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-3.png,"slope = 0.35, correlation = 0.30",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-3,21,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":3,""keydown"":2,""keyup"":2,""mousemove"":40,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":5,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-4,30,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.6,NA,6930,6930,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-4.png,"slope = -0.83, correlation = -0.70",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-4,30,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.6,NA,6930,6930,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-4.png,"slope = -0.83, correlation = -0.70",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-4,30,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,6930,6930,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-4.png,"slope = -0.83, correlation = -0.70",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-4,30,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-5,29,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.6,NA,6560,6560,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-5.png,"slope = 0.34, correlation = 0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-5,29,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.6,NA,6560,6560,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-5.png,"slope = 0.34, correlation = 0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-5,29,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,6560,6560,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-5.png,"slope = 0.34, correlation = 0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-5,29,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":18,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-6,27,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.8,NA,6313,6313,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-6.png,"slope = -0.69, correlation = -0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-6,27,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.8,NA,6313,6313,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-6.png,"slope = -0.69, correlation = -0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-6,27,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,6313,6313,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-6.png,"slope = -0.69, correlation = -0.50",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-6,27,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-7,23,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.3,NA,8989,8989,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-7.png,"slope = 0.33, correlation = 0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-7,23,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.3,NA,8989,8989,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-7.png,"slope = 0.33, correlation = 0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-7,23,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,8989,8989,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-7.png,"slope = 0.33, correlation = 0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-7,23,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":23,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-8,26,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,-0.8,NA,5889,5889,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-8.png,"slope = -0.16, correlation = -0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-8,26,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.8,NA,5889,5889,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-8.png,"slope = -0.16, correlation = -0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-8,26,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,negative,NA,5889,5889,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the correlation is for this graph?,assets/imgs/guess-correlation-8.png,"slope = -0.16, correlation = -0.26",correlation,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-correlation-8,26,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":18,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-slope-1,15,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,.33,NA,19271,19271,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-1.png,slope = 0.47,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-slope-1,15,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,.3,NA,19271,19271,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-1.png,slope = 0.47,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-slope-1,15,stat_guess_sign,DEFAULT,completed,NA,NA,NA,100,NA,NA,positive,NA,19271,19271,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-1.png,slope = 0.47,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-slope-1,15,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":3,""input"":3,""keydown"":4,""keyup"":4,""mousemove"":34,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":3,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-slope-2,19,stat_guess,DEFAULT,completed,NA,NA,NA,100,NA,NA,0,NA,6315,6315,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-2.png,slope = 0.01,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
69936eccf50fa8ffd94e8b4e,guess-slope-2,19,stat_guess_initial,DEFAULT,completed,NA,NA,NA,100,NA,NA,0,NA,6315,6315,NA,NA,NA,NA,NA,NA,NA,NA,What do you think the slope is for this graph?,assets/imgs/guess-slope-2.png,slope = 0.01,slope,stat_guess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control,PlotWise,CP,main-control-plotwise.csv,NA,NA,NA
