participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"699a436ee9032e2b2333d3c1","futureInterestSurvey","65","interest_statistics_study","DEFAULT","completed","","","","100.00","","","6","","10540","10540","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"699a436ee9032e2b2333d3c1","futureInterestSurvey","65","interest_dynamic_vis_study","DEFAULT","completed","","","","100.00","","","6","","10540","10540","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"699a436ee9032e2b2333d3c1","futureInterestSurvey","65","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","participantTags","","participantTags","DEFAULT","","","","","","","","[""pilot-sequence"",""guess-slope-sequence"",""guess-correlation-sequence""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","consent","0","prolificId","DEFAULT","completed","","","","100.00","","Please enter your Prolific ID","69b5d74131631c0333607bec","","5891","5891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","consent","0","accept","DEFAULT","completed","","","","100.00","","Are you ready to continue?","Accept","","5891","5891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","consent","0","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","$screen-recording.components.screenRecordingPermission","1","screenRecordingPermission","DEFAULT","completed","","Get permission to start Screen recording","","100.00","","Screen recording enabled","true","","18811","18811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","$screen-recording.components.screenRecordingPermission","1","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":2,""mouseup"":2,""resize"":3,""scroll"":1,""visibility"":1}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","intro","2","","DEFAULT","completed","","","","100.00","","","","","2978","2978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","intro","2","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","A correlation is a relationship or association between two or more variables. Examples of correlations are positive (when one variable increases, so does the other), negative (when on variable increases, the other decreases), and none (when one variable increases/decreases, the other remains unchanged).","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","A slope is a measurement of steepness of a line, calculated as ""rise over run"", or ratio of vertical change to horizontal change.","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-class-taken","DEFAULT","completed","","","","100.00","","Have you ever taken a statistics class?","Yes","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-how-many","DEFAULT","completed","","","","100.00","","If yes, how many statistics classes have you taken in total?","5 or more","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-class-time","DEFAULT","completed","","","","100.00","","If yes, how long ago was your most recent statistics class?","5 months ago","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-class-level","DEFAULT","completed","","","","100.00","","If yes, what is the highest level of a statistics class you have taken?","College (undergraduate)","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","q-grade","DEFAULT","completed","","","","100.00","","If yes, what grade did you get in the class?","A","","120041","120041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","pre questions","3","windowEvents","DEFAULT","","","","","","","","{""focus"":8,""input"":213,""keydown"":217,""keyup"":209,""mousemove"":41,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","video-instruction","4","","DEFAULT","completed","","","","100.00","","","","","5076","5076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","video-instruction","4","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-video","5","video_done","DEFAULT","completed","","","","100.00",""," ","true","","281249","281249","https://wpivis.github.io/plotwise-study/plotwise-pilot/assets/videos/Control_Video.mp4","video_done","Continue","1200","1em auto","16 / 9","true","true","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-video","5","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","after-watch","6","","DEFAULT","completed","","","","100.00","","","","","2867","2867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","after-watch","6","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","thinkaloud","7","","DEFAULT","completed","","","","100.00","","","","","9096","9096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","thinkaloud","7","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","guess-correlation","8","break","DEFAULT","completed","","","","100.00","","","[]","","4209","4209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","guess-correlation","8","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-1","9","stat_guess","DEFAULT","completed","","","","100.00","","","0.78","","42728","42728","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-1.png","slope = 0.96, correlation = 0.96","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-1","9","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","42728","42728","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-1.png","slope = 0.96, correlation = 0.96","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-1","9","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","42728","42728","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-1.png","slope = 0.96, correlation = 0.96","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-1","9","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":7,""keydown"":8,""keyup"":9,""mousemove"":55,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-2","10","stat_guess","DEFAULT","completed","","","","100.00","","","-0.7","","20034","20034","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-2.png","slope = -0.59, correlation = -0.80","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-2","10","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","20034","20034","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-2.png","slope = -0.59, correlation = -0.80","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-2","10","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","20034","20034","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-2.png","slope = -0.59, correlation = -0.80","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-2","10","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":2,""mousemove"":13,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-3","11","stat_guess","DEFAULT","completed","","","","100.00","","","0","","17059","17059","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-3.png","slope = 0.04, correlation = 0.05","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-3","11","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","17059","17059","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-3.png","slope = 0.04, correlation = 0.05","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-3","11","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","17059","17059","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-3.png","slope = 0.04, correlation = 0.05","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-3","11","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-4","12","stat_guess","DEFAULT","completed","","","","100.00","","","-0.3","","21293","21293","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-4.png","slope = -0.30, correlation = -0.25","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-4","12","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","21293","21293","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-4.png","slope = -0.30, correlation = -0.25","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-4","12","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","21293","21293","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-4.png","slope = -0.30, correlation = -0.25","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-4","12","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":12,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-5","13","stat_guess","DEFAULT","completed","","","","100.00","","","0.55","","26491","26491","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-5.png","slope = 0.70, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-5","13","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","26491","26491","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-5.png","slope = 0.70, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-5","13","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","26491","26491","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-5.png","slope = 0.70, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-5","13","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":11,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-6","14","stat_guess","DEFAULT","completed","","","","100.00","","","-0.4","","25121","25121","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-6.png","slope = -0.46, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-6","14","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0","","25121","25121","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-6.png","slope = -0.46, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-6","14","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","25121","25121","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-6.png","slope = -0.46, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-6","14","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":3,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-7","15","stat_guess","DEFAULT","completed","","","","100.00","","","0","","16106","16106","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-7.png","slope = -0.02, correlation = -0.04","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-7","15","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","16106","16106","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-7.png","slope = -0.02, correlation = -0.04","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-7","15","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","16106","16106","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-7.png","slope = -0.02, correlation = -0.04","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-7","15","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-8","16","stat_guess","DEFAULT","completed","","","","100.00","","","0","","7360","7360","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-8.png","slope = 0.01, correlation = 0","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-8","16","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","7360","7360","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-8.png","slope = 0.01, correlation = 0","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-8","16","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","7360","7360","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-8.png","slope = 0.01, correlation = 0","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-r-8","16","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","guess-slope","17","break","DEFAULT","completed","","","","100.00","","","[]","","2822","2822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","guess-slope","17","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-1","18","stat_guess","DEFAULT","completed","","","","100.00","","","0.15","","9515","9515","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-1.png","slope = 0.05","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-1","18","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","9515","9515","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-1.png","slope = 0.05","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-1","18","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","9515","9515","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-1.png","slope = 0.05","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-1","18","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":12,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-2","19","stat_guess","DEFAULT","completed","","","","100.00","","","-0.15","","8798","8798","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-2.png","slope = -0.15","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-2","19","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0","","8798","8798","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-2.png","slope = -0.15","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-2","19","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","8798","8798","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-2.png","slope = -0.15","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-2","19","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":10,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-3","20","stat_guess","DEFAULT","completed","","","","100.00","","","-0.7","","18658","18658","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-3.png","slope = -0.60","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-3","20","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0","","18658","18658","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-3.png","slope = -0.60","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-3","20","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","18658","18658","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-3.png","slope = -0.60","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-3","20","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":12,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-4","21","stat_guess","DEFAULT","completed","","","","100.00","","","0.4","","17648","17648","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-4.png","slope = 0.60","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-4","21","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","17648","17648","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-4.png","slope = 0.60","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-4","21","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","17648","17648","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-4.png","slope = 0.60","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-4","21","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":11,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-5","22","stat_guess","DEFAULT","completed","","","","100.00","","","-0.8","","15579","15579","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-5.png","slope = -3.0","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-5","22","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0","","15579","15579","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-5.png","slope = -3.0","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-5","22","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","15579","15579","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-5.png","slope = -3.0","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-5","22","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":21,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-6","23","stat_guess","DEFAULT","completed","","","","100.00","","","1.5","","22717","22717","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-6","23","stat_guess_initial","DEFAULT","completed","","","","100.00","","","1","","22717","22717","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-6","23","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","22717","22717","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-slope-6","23","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":3,""keydown"":4,""keyup"":4,""mousemove"":26,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","bonus-intro","24","","DEFAULT","completed","","","","100.00","","","","","4004","4004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","bonus-intro","24","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-axis-swap-correlation","25","axis_swap_correlation_response","DEFAULT","completed","","","","100.00","","","The correlation value changed but sign stayed the same","","16873","16873","","","","","","","","","What do you think happened to the correlation after the swap?","","","","axis_swap_correlation_response","Compare the plot before and after swapping the X and Y axes.","[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""]","[""Original"",""After swap""]","[""The correlation stayed the same"",""The correlation sign changed"",""The correlation value changed but sign stayed the same"",""The correlation value did not change, but the sign changed.""]","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-axis-swap-correlation","25","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-axis-swap-slope","26","axis_swap_slope_response","DEFAULT","completed","","","","100.00","","","The slope changed","","7957","7957","","","","","","","","","What do you think happened to the slope after the swap?","","","","axis_swap_slope_response","Compare the plot before and after swapping the X and Y axes.","[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""]","[""Original"",""After swap""]","[""The slope stayed the same"",""The slope changed"",""The slope became zero""]","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-axis-swap-slope","26","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-same-slope-different-r","27","same-slope-different-r_response","DEFAULT","completed","","","","100.00","","","{""rank1"":""C"",""rank2"":""B"",""rank3"":""A""}","","24024","24024","","","","","","","","","","","","","same-slope-different-r_response","These three plots have the same slope but different correlations. Rank them from strongest to weakest correlation.","[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""]","[""A"",""B"",""C""]","","ranking","[""1st (strongest correlation)"",""2nd"",""3rd (weakest correlation)""]","","","","","","","","","","","",""
"69b5d74131631c0333607bec","control-same-slope-different-r","27","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":67,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
